Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,S2_S1_residual,S3_S1_residual,S3_S2_residual,Reference_Current_residual,S2_S1_residual_abs,S3_S1_residual_abs,S3_S2_residual_abs,S2_minus_S1,S3_minus_S1,S3_minus_S2,Voltage_Current,Sensor_S1_missing,Sensor_S2_missing,Sensor_S3_missing,Sensor_S4_missing
TRN-0887,30.0954,88.0704,42.4991,11.1092,19.2774,19.2312,24.2806,35.2746,38.4158,Valid,0.6783349251669648,-0.06630218973574742,0.2482059019122076,4.983216911754461,0.6783349251669648,0.06630218973574742,0.2482059019122076,-0.04619999999999891,5.0032,5.049399999999999,2650.5139161600005,0,0,0,0
TRN-0336,27.8382,99.9421,33.3912,50.5934,19.2433,19.334,23.8428,53.5263,44.1841,Valid,0.8098179055142758,-0.46016137564691206,-0.318471512214046,1.764811476945063,0.8098179055142758,0.46016137564691206,0.318471512214046,0.09069999999999823,4.599499999999999,4.508800000000001,2782.20816822,0,0,0,0
TRN-0023,22.4988,39.379,38.3371,24.9876,13.1943,12.3976,17.2618,37.9205,19.4098,Valid,-0.9699313276672967,0.7007256926880743,1.8009591923564336,1.0390999043540639,0.9699313276672967,0.7007256926880743,1.8009591923564336,-0.7966999999999995,4.067500000000001,4.8642,885.9802451999999,0,0,0,0
TRN-0305,18.9752,39.1127,26.3426,46.8886,11.9802,1.0,15.6456,31.5284,17.5207,Invalid,-11.316101621551343,0.6257592064276185,14.500622943280254,-0.824385206470641,11.316101621551343,0.6257592064276185,14.500622943280254,-10.9802,3.6654,14.6456,742.17130504,0,0,0,0
TRN-0536,22.9458,45.7975,30.2669,21.8424,13.6546,12.8831,17.8131,49.1447,18.926,Valid,-0.8816220088215356,0.6665946246259153,1.7429942464096975,-0.15830302073520386,0.8816220088215356,0.6665946246259153,1.7429942464096975,-0.7714999999999996,4.158499999999998,4.929999999999998,1050.8602755,0,0,0,0
TRN-0261,18.2851,75.3805,29.9432,58.338,13.6212,14.0408,16.7649,51.2372,25.316,Valid,0.3048721196031732,-0.33910524322521596,-0.7578505178427477,-1.3747094984066948,0.3048721196031732,0.33910524322521596,0.7578505178427477,0.41960000000000086,3.143700000000001,2.7241,1378.33998055,0,0,0,0
TRN-0271,23.8412,94.0763,38.9754,13.1617,16.5737,17.2782,20.4146,30.579,39.3592,Valid,1.0129850086632928,-0.4587017734408185,-1.1689957817484427,1.7368678924720484,1.0129850086632928,0.4587017734408185,1.1689957817484427,0.7044999999999995,3.8409000000000013,3.136400000000002,2242.89188356,0,0,0,0
TRN-0827,12.4842,86.4182,28.5048,20.0729,11.1338,12.8196,13.3905,38.961,27.8574,Valid,1.2397443135523147,-0.5573836326699837,-2.599920689483575,-4.542138346684169,1.2397443135523147,0.5573836326699837,2.599920689483575,1.6857999999999986,2.2566999999999986,0.5709,1078.86209244,0,0,0,0
TRN-0148,11.8673,90.6809,39.2761,29.6365,7.3021,8.4665,12.8879,42.136,33.6087,Invalid,0.2530767495312496,3.767117365659386,2.3619210022083887,-1.5593538565019074,0.2530767495312496,3.767117365659386,2.3619210022083887,1.1643999999999997,5.5858,4.4214,1076.1374445699998,0,0,0,0
TRN-0916,15.83,22.3854,29.3857,34.8222,9.3427,8.7621,12.3496,43.3537,15.4539,Valid,-1.2509530709287198,0.6633512751146267,1.4524416693309767,-1.587323530490277,1.2509530709287198,0.6633512751146267,1.4524416693309767,-0.5806000000000004,3.0069,3.5875000000000004,354.360882,0,0,0,0
TRN-0691,16.0726,89.5872,44.0183,27.2199,13.0883,14.6408,15.8388,43.9082,35.129,Valid,1.3648474389611813,-0.587544643958255,-2.436711902765216,0.7036965179388872,1.3648474389611813,0.587544643958255,2.436711902765216,1.5525000000000002,2.7505000000000006,1.1980000000000004,1439.89923072,0,0,0,0
TRN-0915,15.1802,54.6068,48.181,36.2376,10.7723,11.6684,13.9383,46.0319,21.2765,Valid,0.40381095204217665,0.4476262440027945,-0.6073677800100032,0.8081581593481211,0.40381095204217665,0.4476262440027945,0.6073677800100032,0.8961000000000006,3.1660000000000004,2.2699,828.9421453599999,0,0,0,0
TRN-0497,22.7015,51.4484,30.3053,42.1301,14.3641,13.524,18.3201,67.2977,19.733,Valid,-0.851399407305351,0.27002896156653833,1.4457823195999246,-0.17452960368755654,0.851399407305351,0.27002896156653833,1.4457823195999246,-0.8401000000000014,3.9559999999999995,4.796100000000001,1167.9558525999998,0,0,0,0
TRN-0178,19.3405,100.3808,33.8958,5.6278,14.7691,16.3752,17.6476,40.5108,41.2567,Valid,1.6520521566272564,-0.9188958543951209,-2.8035127796251516,-1.5510489376529577,1.6520521566272564,0.9188958543951209,2.8035127796251516,1.6060999999999996,2.8785000000000007,1.272400000000001,1941.4148623999997,0,0,0,0
TRN-0327,28.9693,67.2789,26.4722,52.5104,18.1773,16.9927,23.2303,39.4128,25.7542,Valid,-0.632638017720673,0.2992903428795586,2.004742869442321,2.0945592227615037,0.632638017720673,0.2992903428795586,2.004742869442321,-1.1845999999999997,5.053000000000001,6.2376000000000005,1949.0226377699998,0,0,0,0
TRN-0856,26.9065,91.7012,35.2636,56.763,15.1083,23.7716,23.0638,67.0168,38.1997,Invalid,8.757672554014464,4.064420374396708,-6.658865623863132,2.3179983631254686,8.757672554014464,4.064420374396708,6.658865623863132,8.6633,7.955500000000001,-0.7077999999999989,2467.3583378000003,0,0,0,0
TRN-0343,26.2971,15.0966,35.2021,44.2695,13.6448,11.4401,18.4805,59.6871,18.4245,Valid,-2.3161738632423763,1.3464650549912314,4.221377772178453,1.9758133250776275,2.3161738632423763,1.3464650549912314,4.221377772178453,-2.2047000000000008,4.835699999999999,7.0404,396.99679986,0,0,0,0
TRN-0198,28.1497,26.9731,19.1549,29.9116,15.5631,13.0973,20.497,43.7674,18.5978,Valid,-2.305832301664763,0.9166910773387436,4.158103932281669,1.2242467235081982,2.305832301664763,0.9166910773387436,4.158103932281669,-2.4657999999999998,4.9338999999999995,7.399699999999999,759.2846730699999,0,0,0,0
TRN-0290,12.3628,100.7801,22.3968,23.5885,11.9041,13.7706,13.9312,40.4923,23.8671,Invalid,1.5205851568428965,-0.9921768274718108,-3.252534826783151,-19.297926471867484,1.5205851568428965,0.9921768274718108,3.252534826783151,1.8665000000000003,2.027100000000001,0.16060000000000052,1245.92422028,0,0,0,0
TRN-0711,27.3457,27.5273,34.5953,58.9132,15.4514,13.3857,20.4983,58.755,20.0657,Valid,-1.9219140535928396,1.0607237094774646,3.797516901140309,2.6523564651683316,1.9219140535928396,1.0607237094774646,3.797516901140309,-2.0656999999999996,5.046900000000001,7.1126000000000005,752.75328761,0,0,0,0
TRN-0284,17.8121,90.2115,37.616,39.5063,13.504,15.1535,16.1926,46.9822,34.353,Valid,1.5186430929682313,-0.7622983577721705,-2.7260927709164626,-0.49347965127766,1.5186430929682313,0.7622983577721705,2.7260927709164626,1.6494999999999997,2.688599999999999,1.0390999999999995,1606.8562591500001,0,0,0,0
TRN-0105,14.8368,102.3667,39.5969,23.2679,13.1569,15.4076,15.6953,41.709,43.6185,Valid,2.0723756443915367,-0.8182339350285446,-3.542142232714969,-1.001421747219716,2.0723756443915367,0.8182339350285446,3.542142232714969,2.2507,2.5383999999999993,0.2876999999999992,1518.79425456,0,0,0,0
TRN-0439,11.5518,50.4478,26.6414,37.17,8.8784,9.5543,11.0339,50.6061,15.9175,Valid,-0.05064524472510179,-0.0675756709251143,-0.8579277261474765,-3.8283881515127085,0.05064524472510179,0.0675756709251143,0.8579277261474765,0.6759000000000004,2.1555,1.4795999999999996,582.76289604,0,0,0,0
TRN-0602,21.0839,80.5436,36.3989,38.7211,7.1164,15.438,18.6809,61.7175,30.5097,Invalid,7.389118302137529,9.79298862003918,-0.5946759463504812,1.395413416394792,7.389118302137529,9.79298862003918,0.5946759463504812,8.3216,11.564500000000002,3.2429000000000006,1698.17320804,0,0,0,0
TRN-0269,15.8232,102.5936,42.3858,16.5509,13.2755,15.4911,15.8473,56.8715,45.2513,Valid,2.0534442099342307,-0.817004114933745,-3.4948840877281206,0.41866186168736874,2.0534442099342307,0.817004114933745,3.4948840877281206,2.2156000000000002,2.5718000000000014,0.3562000000000012,1623.3590515199999,0,0,0,0
TRN-0184,29.5853,85.7903,34.6521,19.6015,19.3913,18.8309,24.4083,51.7121,34.5505,Valid,0.18226013983429823,-0.08539641757205985,0.8777695103594887,2.530625062883935,0.18226013983429823,0.08539641757205985,0.8777695103594887,-0.5604000000000013,5.0169999999999995,5.577400000000001,2538.13176259,0,0,0,0
TRN-0288,15.735,21.5399,39.4762,5.9551,8.9844,8.6774,11.8477,,15.9873,Valid,-1.0207873149055757,0.6127747225395428,1.056896175831259,-0.9907292730152673,1.0207873149055757,0.6127747225395428,1.056896175831259,-0.3070000000000004,2.863299999999999,3.1702999999999992,338.9303265,0,0,0,1
TRN-0668,30.0372,108.2607,39.2159,13.5037,20.5937,21.0821,25.4809,54.9198,54.4579,Valid,1.4253509309950836,-0.5647185625334465,-0.8716096215391786,3.922352625673078,1.4253509309950836,0.5647185625334465,0.8716096215391786,0.48840000000000217,4.8872,4.398799999999998,3251.84829804,0,0,0,0
TRN-0014,11.1932,77.4751,43.4873,15.9647,9.6759,11.9007,11.5401,72.2076,27.0328,Valid,1.5952678717527942,-0.566186058038161,-3.2971237628268497,-0.5916864424348631,1.5952678717527942,0.566186058038161,3.2971237628268497,2.2248,1.8642000000000003,-0.3605999999999998,867.1942893199999,0,0,0,0
TRN-0813,30.5251,48.7172,37.482,41.8758,17.608,15.9534,22.6584,26.8364,23.0728,Valid,-1.1901730498552912,0.45874939033811657,2.73633357666359,3.5896673653968563,1.1901730498552912,0.45874939033811657,2.73633357666359,-1.6546000000000003,5.0504,6.705,1487.0974017199999,0,0,0,0
TRN-0636,14.2258,57.1339,34.1337,56.3507,10.6019,11.1591,13.4864,44.2794,18.3368,Valid,0.04328687818749444,0.21111094769150895,-0.42001798907293697,-2.6403915792579404,0.04328687818749444,0.21111094769150895,0.42001798907293697,0.5571999999999999,2.884499999999999,2.3272999999999993,812.7754346199999,0,0,0,0
TRN-0028,23.694,44.5709,39.7788,43.8321,14.2709,13.5117,18.3143,52.1311,20.5491,Valid,-0.7835878017556386,0.3830038304463059,1.4554158348848105,1.6171865660164961,0.7835878017556386,0.3830038304463059,1.4554158348848105,-0.7591999999999999,4.0434,4.8026,1056.0629046,0,0,0,0
TRN-0123,14.9187,52.9423,41.4921,16.5583,10.2995,11.0211,12.8863,38.7669,18.1844,Valid,0.1695782157486576,-0.00696210290200483,-0.8468983613461667,-1.9785032435536998,0.1695782157486576,0.00696210290200483,0.8468983613461667,0.7216000000000005,2.5868,1.8651999999999997,789.83029101,0,0,0,0
TRN-0088,21.3183,62.0168,39.4007,45.0831,14.2689,14.0302,18.1343,40.939,26.3719,Valid,-0.26336831375076564,0.20555237429590179,0.6248488762743207,4.240974116268898,0.26336831375076564,0.20555237429590179,0.6248488762743207,-0.2386999999999997,3.8653999999999993,4.104099999999999,1322.09274744,0,0,0,0
TRN-0714,12.6513,81.3865,47.8621,12.0248,10.6411,12.7964,12.6118,35.1179,32.4503,Valid,1.6463518455728945,-0.7130302697649302,-3.3495072167560966,2.9004263358929343,1.6463518455728945,0.7130302697649302,3.3495072167560966,2.1553000000000004,1.9707000000000008,-0.18459999999999965,1029.64502745,0,0,0,0
TRN-0583,19.3493,72.3037,40.4559,57.2611,13.905,14.4979,17.3418,64.2767,27.6727,Valid,0.5174406753412999,-0.12343104267625904,-0.7544353855619264,2.2377991402046398,0.5174406753412999,0.12343104267625904,0.7544353855619264,0.5929000000000002,3.4368,2.8438999999999997,1399.02598241,0,0,0,0
TRN-0421,30.2288,73.786,34.6741,38.9915,19.161,18.1341,24.232,66.364,30.0385,Valid,-0.32083816259209286,0.035075588540550484,1.5751327294721555,4.015363354164304,0.32083816259209286,0.035075588540550484,1.5751327294721555,-1.0269000000000013,5.070999999999998,6.097899999999999,2230.4622368,0,0,0,0
TRN-0511,18.3138,67.2527,31.9498,12.166,12.4674,13.1687,15.4053,43.7563,22.7241,Valid,0.4300155085850257,-0.2325066040661259,-1.0231909183285808,-0.9271266353377712,0.4300155085850257,0.2325066040661259,1.0231909183285808,0.7012999999999998,2.937900000000001,2.236600000000001,1231.65249726,0,0,0,0
TRN-0449,21.696,104.8557,37.7763,13.4195,16.5054,17.709,20.0948,50.7071,47.5433,Valid,1.501927729449445,-0.6910243377699459,-2.0290225856912336,0.5251735277604581,1.501927729449445,0.6910243377699459,2.0290225856912336,1.203599999999998,3.5893999999999977,2.3857999999999997,2274.9492672,0,0,0,0
TRN-0038,27.7592,101.5552,34.2606,17.1922,19.2427,19.2265,23.8862,59.3814,45.698,Valid,0.7028226301866454,-0.4159882533537136,-0.14030179518173824,1.8292927842149567,0.7028226301866454,0.4159882533537136,0.14030179518173824,-0.016199999999997772,4.6434999999999995,4.659699999999997,2819.09110784,0,0,0,0
TRN-0891,31.2092,24.7295,37.9771,7.605,16.1873,13.7588,21.489,46.4701,20.3503,Valid,-2.1772496521755578,1.1104162453400903,4.32007076109603,3.1378804068639887,2.1772496521755578,1.1104162453400903,4.32007076109603,-2.4284999999999997,5.3017,7.7302,771.7879114,0,0,0,0
TRN-0313,28.2726,86.4153,41.69,52.7211,18.8426,18.6702,23.9336,60.1178,37.4216,Valid,0.48338864604322396,0.14672552515288473,0.6045506023437568,5.023831379418809,0.48338864604322396,0.14672552515288473,0.6045506023437568,-0.17239999999999966,5.0909999999999975,5.263399999999997,2443.18521078,0,0,0,0
TRN-0255,17.4922,39.68,34.5857,26.5506,10.8434,10.4393,14.1841,51.656,17.2442,Valid,-0.887334326954317,0.6035315911714854,1.1812249934848733,-1.1557834752236111,0.887334326954317,0.6035315911714854,1.1812249934848733,-0.40410000000000146,3.3407,3.7448000000000015,694.090496,0,0,0,0
TRN-0647,21.852,64.5289,34.5926,11.2937,14.1639,13.9786,17.7505,39.2504,23.9903,Valid,-0.22467425541040598,-0.04446518727842985,0.3057896254222392,1.1690552339357723,0.22467425541040598,0.04446518727842985,0.3057896254222392,-0.1852999999999998,3.586599999999999,3.7718999999999987,1410.0855227999998,0,0,0,0
TRN-0423,18.2339,55.7219,24.4936,48.8595,12.3715,12.2858,15.7123,45.9793,18.5143,Valid,-0.3697736025306373,0.19618703861620546,0.3917658345058328,-2.1716494895674145,0.3697736025306373,0.19618703861620546,0.3917658345058328,-0.08569999999999922,3.3408000000000015,3.4265000000000008,1016.0275524099999,0,0,0,0
TRN-0398,23.6081,38.436,51.5397,28.3981,20.9822,13.0628,17.4497,57.6559,26.8098,Invalid,-6.918521122636431,-9.098236945689713,1.1540959059165523,8.528608841074991,6.918521122636431,9.098236945689713,1.1540959059165523,-7.9193999999999996,-3.532499999999999,4.386900000000001,907.4009316,0,0,0,0
TRN-0289,12.2869,55.9791,39.0557,27.4659,9.2859,10.2734,11.2989,58.2312,17.4577,Valid,0.31022954049872276,-0.31577749338311456,-1.4957119568057404,-3.2799732881283923,0.31022954049872276,0.31577749338311456,1.4957119568057404,0.9875000000000007,2.013,1.0254999999999992,687.80960379,0,0,0,0
TRN-0579,25.8539,97.7032,34.2355,28.4083,18.1987,18.5238,22.5244,42.8963,41.4578,Valid,0.8803759844725008,-0.43411959060483696,-0.6210930043256511,0.9555562741440013,0.8803759844725008,0.43411959060483696,0.6210930043256511,0.3251000000000026,4.325700000000001,4.000599999999999,2526.00876248,0,0,0,0
TRN-0275,17.8668,47.0833,25.1341,36.193,11.1437,10.8196,14.0121,38.2814,17.1723,Valid,-0.7688826922246275,0.05168999347603709,0.5318338430917873,-2.0811153809100063,0.7688826922246275,0.05168999347603709,0.5318338430917873,-0.3241000000000014,2.8683999999999994,3.192500000000001,841.2279044400001,0,0,0,0
TRN-0885,9.8693,34.1735,47.1174,41.4493,7.4965,8.2213,9.6744,50.7342,17.5958,Valid,-0.16423582731178143,0.3097301714385221,-0.5436735019407735,-0.3169257853464842,0.16423582731178143,0.3097301714385221,0.5436735019407735,0.7247999999999992,2.1779,1.453100000000001,337.26852355,0,0,0,0
TRN-0201,13.0583,62.9442,42.9019,15.9798,9.9293,11.3912,12.1505,38.707,23.7241,Valid,0.863689391083371,-0.2754394064552077,-2.0472452282877036,1.3464080299619532,0.863689391083371,0.2754394064552077,2.0472452282877036,1.4619,2.2211999999999996,0.7592999999999996,821.94424686,0,0,0,0
TRN-0171,15.6952,76.0224,22.3138,52.257,12.0119,20.1057,14.6344,67.6222,22.1384,Invalid,7.7620758261890845,-0.4256284506592092,-10.494266121893698,-4.8315081169001,7.7620758261890845,0.4256284506592092,10.494266121893698,8.093799999999998,2.6224999999999987,-5.471299999999999,1193.1867724800002,0,0,0,0
TRN-0689,31.6492,35.4878,43.8532,18.733,17.3536,15.3904,23.1375,33.0242,22.6997,Valid,-1.5374988283115876,1.2643672931761607,3.921633498170074,4.67891772353849,1.5374988283115876,1.2643672931761607,3.921633498170074,-1.9632000000000005,5.783899999999999,7.7471,1123.16047976,0,0,0,0
TRN-0769,8.373,78.0065,31.6603,24.9763,8.6715,10.7605,10.2026,45.9541,23.1383,Valid,1.3376733712838842,-0.6384899977005407,-3.2034796278766464,-4.733642021044172,1.3376733712838842,0.6384899977005407,3.2034796278766464,2.0890000000000004,1.5311000000000003,-0.5579000000000001,653.1484244999999,0,0,0,0
TRN-0575,29.1671,81.9158,28.8445,36.8917,18.8973,18.0038,23.9664,39.8755,31.127,Valid,-0.2291014785054415,0.10910107645603517,1.4729158966020108,1.2976336237803139,0.2291014785054415,0.10910107645603517,1.4729158966020108,-0.8935000000000031,5.069099999999999,5.962600000000002,2389.2463301800003,0,0,0,0
TRN-0428,20.4699,69.9818,34.8688,27.8474,14.2195,14.1737,17.3693,40.4876,25.319,Valid,-0.07739222793014378,-0.4965022343820529,-0.3201930118688985,0.7452262975009667,0.07739222793014378,0.4965022343820529,0.3201930118688985,-0.04579999999999984,3.149799999999999,3.195599999999999,1432.52044782,0,0,0,0
TRN-0272,30.9147,51.0044,42.4644,18.3643,17.8293,16.553,23.1521,40.4619,23.6436,Valid,-0.7779896941592668,0.6682637665506483,2.4779900498702965,3.808703481983706,0.7779896941592668,0.6682637665506483,2.4779900498702965,-1.276299999999999,5.322800000000001,6.5991,1576.78572468,0,0,0,0
TRN-0763,20.5583,61.5323,30.8158,8.7893,13.3374,13.3175,16.9269,36.3166,19.1371,Valid,-0.17359623062982976,0.18388952196676556,0.3116934877087161,-2.868567387752062,0.17359623062982976,0.18388952196676556,0.3116934877087161,-0.019899999999999807,3.5894999999999992,3.609399999999999,1264.99948309,0,0,0,0
TRN-0727,15.8896,19.4607,45.5969,8.0754,8.3908,8.3681,11.4267,74.0864,16.6021,Valid,-0.807392308827291,0.9386773938439976,1.0242836741738728,-0.21566739770294419,0.807392308827291,0.9386773938439976,1.0242836741738728,-0.022700000000000387,3.0359,3.0586,309.22273872,0,0,0,0
TRN-0042,19.2353,48.7693,27.1839,20.7282,12.089,11.6227,15.3121,57.8987,17.8278,Valid,-0.7878482497608594,0.15431603682145045,0.8237907494953927,-1.6629435581307241,0.7878482497608594,0.15431603682145045,0.8237907494953927,-0.4663000000000004,3.2230999999999987,3.689399999999999,938.0921162899999,0,0,0,0
TRN-0773,18.149,40.6311,31.4089,53.4559,3.9127,10.9356,14.7335,61.6319,17.8539,Invalid,5.7456290037923665,9.847514154835785,1.107624294917743,-0.6410101866433315,5.7456290037923665,9.847514154835785,1.107624294917743,7.022900000000001,10.820799999999998,3.7978999999999985,737.4138339000001,0,0,0,0
TRN-0764,30.7478,51.1431,43.5796,43.3897,17.9541,16.5559,23.4592,46.5817,23.6919,Valid,-0.8807010055380431,0.8150380762091665,2.7814529125346574,3.834470758628189,0.8807010055380431,0.8150380762091665,2.7814529125346574,-1.3981999999999992,5.505099999999999,6.903299999999998,1572.53781018,0,0,0,0
TRN-0620,24.1614,59.8066,29.9794,21.2834,15.3065,14.6956,19.4732,54.2948,20.9953,Valid,-0.48803612910175254,0.22072667973686677,1.1289392706714096,-0.5840239614947649,0.48803612910175254,0.22072667973686677,1.1289392706714096,-0.6108999999999991,4.166699999999999,4.777599999999998,1445.01118524,0,0,0,0
TRN-0914,14.1881,60.8325,37.1535,41.5068,11.1654,11.9085,13.8926,32.8292,19.2031,Valid,0.30110888618476217,-0.09526778926619706,-0.9544132406041594,-2.625992800769616,0.30110888618476217,0.09526778926619706,0.9544132406041594,0.7431000000000001,2.7272,1.9840999999999998,863.09759325,0,0,0,0
TRN-0982,12.4416,18.6756,38.7164,37.5457,7.2086,7.2314,9.6382,80.5135,14.96,Valid,-0.8991926003782469,0.6346804690869288,0.6632908056064615,-1.7950396533514876,0.8991926003782469,0.6346804690869288,0.6632908056064615,0.022800000000000153,2.4295999999999998,2.4067999999999996,232.35434496,0,0,0,0
TRN-0113,31.1611,31.5237,42.6012,33.9683,17.1963,15.0119,22.7454,,22.1831,Valid,-1.7825229684896762,1.0740661805792264,4.004339125432395,4.476794183187227,1.7825229684896762,1.0740661805792264,4.004339125432395,-2.1844,5.549099999999999,7.733499999999999,982.3131680700001,0,0,0,1
TRN-0258,14.7553,71.7787,35.4516,36.6047,11.449,12.6512,14.0301,53.4391,24.268,Valid,0.7968537321351903,-0.31674114918320306,-1.748994730822492,-0.9658481246079376,0.7968537321351903,0.31674114918320306,1.748994730822492,1.2021999999999995,2.5810999999999993,1.3788999999999998,1059.11625211,0,0,0,0
TRN-0002,18.4463,56.7764,23.0633,12.8259,11.8108,11.7818,14.6466,34.3554,17.3604,Valid,-0.3871617820644673,-0.1585328985799439,-0.04139556080494522,-3.541353816586131,0.3871617820644673,0.1585328985799439,0.04139556080494522,-0.028999999999999915,2.835799999999999,2.864799999999999,1047.31450732,0,0,0,0
TRN-0283,28.9197,27.591,41.9035,37.8014,15.9737,14.1276,21.1828,66.5722,21.6272,Valid,-1.6262498431711787,1.077510095792455,3.551145805912544,4.2092776339970115,1.6262498431711787,1.077510095792455,3.551145805912544,-1.8460999999999999,5.209100000000001,7.055200000000001,797.9234427,0,0,0,0
TRN-0677,21.058,68.7623,28.9605,26.7195,14.1566,14.0598,17.9396,38.7286,23.3267,Valid,-0.13719514069727445,0.15393470171330748,0.3930109985063801,-0.8231925326500971,0.13719514069727445,0.15393470171330748,0.3930109985063801,-0.0968,3.7829999999999995,3.8797999999999995,1447.9965134,0,0,0,0
TRN-0486,17.1442,103.7046,38.9918,21.6489,14.2967,16.3271,17.2076,33.04,45.6002,Valid,2.0096321396643777,-0.7565734139072404,-3.18318462509205,-0.29100890435551463,2.0096321396643777,0.7565734139072404,3.18318462509205,2.030400000000002,2.9109,0.8804999999999978,1777.93240332,0,0,0,0
TRN-0554,10.2715,99.3761,29.1666,35.7966,10.8652,13.1476,12.3766,44.9502,36.6035,Valid,1.8019457190428625,-1.231533949649048,-4.025414108664169,-5.32086311779986,1.8019457190428625,1.231533949649048,4.025414108664169,2.282400000000001,1.5114,-0.7710000000000008,1020.7416111499999,0,0,0,0
TRN-0341,21.6849,99.1059,37.2354,56.2871,16.3468,17.5527,19.8958,75.1837,42.9304,Valid,1.480708492487544,-0.6869438673742998,-2.0320251194160903,1.2398353813680814,1.480708492487544,0.6869438673742998,2.0320251194160903,1.2058999999999997,3.5489999999999995,2.3430999999999997,2149.10153091,0,0,0,0
TRN-0757,12.9334,15.2952,32.5392,39.5942,7.6572,7.2149,10.2342,59.5475,14.0025,Valid,-1.3128056678225235,0.6678399315576602,1.280013867941852,-2.464202761284893,1.3128056678225235,0.6678399315576602,1.280013867941852,-0.44229999999999947,2.577,3.0192999999999994,197.81893968,0,0,0,0
TRN-0910,22.2869,17.8971,31.6443,8.5715,11.595,10.1133,15.6096,37.8492,16.575,Valid,-1.8680642587290262,1.0778659644464863,3.0159749621281406,-0.11641971139602703,1.8680642587290262,1.0778659644464863,3.0159749621281406,-1.4817,4.0146,5.4963,398.87087798999994,0,0,0,0
TRN-0106,19.2836,88.3661,34.5776,29.6362,14.6148,15.6203,17.6864,63.2426,32.9814,Valid,1.0295679260663828,-0.6832888944371085,-1.817849135968089,-0.6413482775175439,1.0295679260663828,0.6832888944371085,1.817849135968089,1.0054999999999996,3.0715999999999983,2.0660999999999987,1704.01652596,0,0,0,0
TRN-0712,17.6549,68.982,18.0,22.2576,12.4869,12.6826,15.3412,36.2488,19.2082,Valid,-0.07297980060154963,-0.3213546285347917,-0.4772991449403339,-5.0166493201882965,0.07297980060154963,0.3213546285347917,0.4772991449403339,0.19570000000000043,2.8543000000000003,2.6586,1217.8703118,0,0,0,0
TRN-0153,22.4912,79.1664,32.2276,32.3848,14.9495,15.17,18.2547,47.7372,28.3823,Valid,0.2921506536101255,-0.5419795085242285,-0.6846911571900591,-0.04498057374164688,0.2921506536101255,0.5419795085242285,0.6846911571900591,0.22049999999999947,3.3051999999999992,3.0846999999999998,1780.5473356799998,0,0,0,0
TRN-0911,25.7853,107.8744,42.3302,30.393,18.8495,19.658,23.141,55.7069,53.2861,Valid,1.4653741034153427,-0.6547575245852642,-1.4264480022633492,3.163677160902914,1.4653741034153427,0.6547575245852642,1.4264480022633492,0.8085000000000022,4.291499999999999,3.482999999999997,2781.57376632,0,0,0,0
TRN-0174,27.0115,19.8225,30.4787,8.767,14.3092,12.2228,19.1565,43.2094,18.0087,Valid,-2.1054131205269577,1.1763970019926013,3.9150305431317225,1.1624695836830519,2.1054131205269577,1.1763970019926013,3.9150305431317225,-2.086400000000001,4.847300000000001,6.933700000000002,535.4354587500001,0,0,0,0
TRN-0798,21.3849,49.8346,40.9968,7.0434,13.0234,12.6558,16.9012,45.477,19.6213,Valid,-0.5640614947611695,0.5573295912462015,1.116332636388913,-0.02910439628239203,0.5640614947611695,0.5573295912462015,1.116332636388913,-0.36760000000000126,3.877799999999999,4.2454,1065.7079375399999,0,0,0,0
TRN-0857,25.8889,64.2977,19.4549,21.4721,15.9859,15.0523,29.8671,25.7966,21.1871,Invalid,-0.7119609657014543,9.746204139610587,11.07535845351537,-1.5676762325190516,0.7119609657014543,9.746204139610587,11.07535845351537,-0.9336000000000002,13.8812,14.8148,1664.5967255300002,0,0,0,0
TRN-0912,15.3119,79.2943,26.7302,8.6535,11.6835,12.8236,13.7694,48.9846,24.2523,Valid,0.7652806358891837,-0.8744392831710268,-2.226040243498753,-4.23750881970976,0.7652806358891837,0.8744392831710268,2.226040243498753,1.1401000000000003,2.0858999999999988,0.9457999999999984,1214.1463921700001,0,0,0,0
TRN-0380,15.1884,71.8888,38.7611,15.9947,11.6315,12.6786,14.3525,73.3601,25.6345,Valid,0.6654936577797717,-0.22546681097236387,-1.4609794846756117,0.3587998388338889,0.6654936577797717,0.22546681097236387,1.4609794846756117,1.0470999999999986,2.7209999999999983,1.6738999999999997,1091.87584992,0,0,0,0
TRN-0218,8.8571,87.1286,18.0,17.6708,9.0364,10.8602,10.0128,70.0394,23.7821,Valid,1.1162866039071968,-1.2876029058856666,-3.5184297871160837,-9.055529933435167,1.1162866039071968,1.2876029058856666,3.5184297871160837,1.8238000000000003,0.9763999999999999,-0.8474000000000004,771.7067230600002,0,0,0,0
TRN-0254,13.266,83.9721,38.084,37.6982,2.2307,13.2155,13.7599,62.2599,29.6875,Invalid,9.541823421914787,10.963210671205369,-2.727316433810733,-1.2722576638180776,9.541823421914787,10.963210671205369,2.727316433810733,10.9848,11.5292,0.5443999999999996,1113.9738786,0,0,0,0
